pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1071382	Kazachstania africana CBS 2517	1071382:0003a7	H2AWS6	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1071383	Kazachstania naganishii CBS 8797	1071383:0001de	J7SAX0	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1072389	Marssonina brunnea f. sp. multigermtubi MB_m1	1072389:000768	K1WTM0	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1076872	Torulaspora delbrueckii CBS 1146	1076872:0004b5	G8ZTT4	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1076935	Pyronema omphalodes CBS 100304	1076935:000738	U4LFU4	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1078123	Fibroporia radiculosa TFFH 294	1078123:0005bd	J4IAB2	
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1097556	Taphrina deformans PYCC 5710	1097556:0000c8	R4XH09	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1104152	Glarea lozoyensis 74030	1104152:000337	H0EVD8	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1108050	Rhizoctonia solani AG-1 IB	1108050:000240	M5BU15	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1109443	Piriformospora indica DSM 11827	1109443:000233	G4TFJ4	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1111077	Claviceps purpurea 20.1	1111077:00028f	M1WFD0	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1116229	Glarea lozoyensis ATCC 20868	1116229:00045d	S3D488	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1126212	Macrophomina phaseolina MS6	1126212:0001fe	K2RFF3	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1128400	Ustilago hordei Uh4857-4	1128400:00029a	I2FQK0	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1130832	Rhodosporidium toruloides NP11	1130832:000678	M7XHL0	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1136231	Candida orthopsilosis Co 90-125	1136231:000336	H8WZ84	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1143189	Magnaporthe oryzae Y34	1143189:0006dc	L7IF16	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1143193	Magnaporthe oryzae P131	1143193:0003fb	L7J4Q4	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1151754	Pseudozyma antarctica T-34	1151754:00005d	M9MJ19	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1160507	Saccharomyces arboricola H-6	1160507:00023a	J8PRU8	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1168221	Coniosporium apollinis CBS 100218	1168221:00044e	R7YPR5	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1170229	Penicillium digitatum PHI26	1170229:000638	K9G5E7	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1170230	Penicillium digitatum Pd1	1170230:00058d	K9HAK3	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1186058	Trichosporon asahii var. asahii CBS 2479	1186058:00021b	J6F825	Aminoacyl-tRNA synthetase, class Ic
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1206466	Wickerhamomyces ciferrii NRRL Y-1031	1206466:0005b5	K0KHA6	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1209962	Pneumocystis jirovecii SE8	1209962:00028e	L0PFN8	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1213857	Colletotrichum orbiculare MAFF 240422	1213857:00077d	N4VYC6	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1213859	Colletotrichum gloeosporioides Nara gc5	1213859:000929	L2FWN8	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1220162	Trichosporon asahii var. asahii CBS 8904	1220162:000559	K1W246	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1220926	Mucor circinelloides f. circinelloides 1006PhL	1220926:00048b	S2JAV7	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1229664	Fusarium oxysporum f. sp. cubense race 1	1229664:000464	N4UV41	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1230383	Malassezia sympodialis ATCC 42132	1230383:0001ce	M5E7A4	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1237896	Colletotrichum gloeosporioides Cg-14	1237896:000276	T0LWY7	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1245528	Candida maltosa Xu316	1245528:000406	M3K378	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1262450	Ophiostoma piceae UAMH 11346	1262450:000298	S3CC93	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1279085	Fusarium fujikuroi IMI 58289	1279085:000b27	S0DVD7	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1284197	Dactylellina haptotyla CBS 200.50	1284197:0002e5	S8BPJ5	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1286976	Togninia minima UCRPA7	1286976:0003a8	R8BHJ9	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1287680	Neofusicoccum parvum UCRNP2	1287680:0005ef	R1ELC0	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1287681	Eutypa lata UCREL1	1287681:0017fb	M7SI66	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1290391	Botrytis cinerea BcDW1	1290391:00049f	M7TJU5	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1299270	Wallemia ichthyophaga EXF-994	1299270:000329	R9AE68	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1305764	Pseudozyma hubeiensis SY62	1305764:0005fa	R9PAB8	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1356009	Byssochlamys spectabilis No. 5	1356009:00004b	V5FRB2	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1381753	Moniliophthora roreri MCA 2997	1381753:000cef	V2X5N4	ATP-grasp fold, subdomain 2
EOG092C0M3M	SAICAR synthetase/ADE2, N-terminal	4751	1391915	Sporothrix schenckii ATCC 58251	1391915:00213d	U7PVC2	ATP-grasp fold, subdomain 2
