pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1128400	Ustilago hordei Uh4857-4	1128400:00023f	I2FNS4	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1130832	Rhodosporidium toruloides NP11	1130832:0002dc	M7WMX7	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1136231	Candida orthopsilosis Co 90-125	1136231:0003c5	H8X5R6	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1143189	Magnaporthe oryzae Y34	1143189:000773	L7ILI3	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1143193	Magnaporthe oryzae P131	1143193:000586	L7IYS7	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1151754	Pseudozyma antarctica T-34	1151754:000117	M9MCD3	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1160506	Aspergillus oryzae 3.042	1160506:0001ac	I8TV58	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1160507	Saccharomyces arboricola H-6	1160507:0000bd	J8PJI2	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1168221	Coniosporium apollinis CBS 100218	1168221:000630	R7Z1C9	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1170229	Penicillium digitatum PHI26	1170229:000113	K9F7S4	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1170230	Penicillium digitatum Pd1	1170230:000185	K9F443	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1206466	Wickerhamomyces ciferrii NRRL Y-1031	1206466:000041	K0KT03	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1209962	Pneumocystis jirovecii SE8	1209962:000106	L0PCI9	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1213857	Colletotrichum orbiculare MAFF 240422	1213857:0001da	N4VAE7	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1213859	Colletotrichum gloeosporioides Nara gc5	1213859:0000fd	L2G9Y7	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1220162	Trichosporon asahii var. asahii CBS 8904	1220162:0013bd	K1VL42	DWNN domain
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1220162	Trichosporon asahii var. asahii CBS 8904	1220162:000357	K1V0L1	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1229664	Fusarium oxysporum f. sp. cubense race 1	1229664:000ac7	N4TPZ1	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1229665	Fusarium oxysporum f. sp. cubense race 4	1229665:0006a0	N1RHK3	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1230383	Malassezia sympodialis ATCC 42132	1230383:00008f	M5EBP9	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1237896	Colletotrichum gloeosporioides Cg-14	1237896:000bef	T0K238	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1245528	Candida maltosa Xu316	1245528:000190	M3HDN1	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1262450	Ophiostoma piceae UAMH 11346	1262450:000262	S3CLP2	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1279085	Fusarium fujikuroi IMI 58289	1279085:0006df	S0DJD9	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1284197	Dactylellina haptotyla CBS 200.50	1284197:0002fe	S8CBC2	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1286976	Togninia minima UCRPA7	1286976:000155	R8BY62	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1287680	Neofusicoccum parvum UCRNP2	1287680:000463	R1GA84	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1287681	Eutypa lata UCREL1	1287681:000774	M7TB13	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1290391	Botrytis cinerea BcDW1	1290391:0002f3	M7U9U4	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1299270	Wallemia ichthyophaga EXF-994	1299270:00040a	R9ALS1	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1305764	Pseudozyma hubeiensis SY62	1305764:0004f8	R9P216	Transmembrane:Helical
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1356009	Byssochlamys spectabilis No. 5	1356009:001af5	V5FRD8	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1381753	Moniliophthora roreri MCA 2997	1381753:004034	V2X1G5	ATPase, OSCP/delta subunit
EOG09264KDO	ATPase, OSCP/delta subunit	451864	1391915	Sporothrix schenckii ATCC 58251	1391915:0016e4	U7PHK4	ATPase, OSCP/delta subunit
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	214684	Cryptococcus neoformans var. neoformans JEC21	214684:00136c	Q5KDU1	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	214684	Cryptococcus neoformans var. neoformans JEC21	214684:000fa9	Q5KDU0	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	226230	Saccharomyces kudriavzevii IFO 1802	226230:0006c8	J6EFF8	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	227321	Aspergillus nidulans FGSC A4	227321:002871	C8VMC2	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	229533	Fusarium graminearum PH-1	229533:00209a	I1RAA2	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	235443	Cryptococcus neoformans var. grubii H99	235443:000d95	J9VV99	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	237631	Ustilago maydis 521	237631:001101	Q4P9Y8	NA
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	240176	Coprinopsis cinerea okayama7#130	240176:00215a	A8N3V5	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	242507	Magnaporthe oryzae 70-15	242507:002664	G4MTS8	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	246410	Coccidioides immitis RS	246410:001b6e	J3KL69	Domain of unknown function DUF3818, PX-associated
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	283643	Cryptococcus neoformans var. neoformans B-3501A	283643:00174e	F5H8Z1	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	284590	Kluyveromyces lactis NRRL Y-1140	284590:000f5f	Q6CQZ2	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	284591	Yarrowia lipolytica CLIB122	284591:000a37	B5FVG3	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	284592	Debaryomyces hansenii CBS767	284592:000f0e	Q6BNM7	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	284593	Candida glabrata CBS 138	284593:0011a5	B4UN10	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	284811	Eremothecium gossypii ATCC 10895	284811:000af9	Q74Z44	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	284812	Schizosaccharomyces pombe 972h-	284812:000101	tim11	Translocase of the inner membrane protein 11
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	285006	Saccharomyces cerevisiae RM11-1a	285006:000f64	B3LFX4	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	294746	Meyerozyma guilliermondii ATCC 6260	294746:00103a	A5DP53	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	294747	Candida tropicalis MYA-3404	294747:000db8	C5M1R8	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	294748	Candida albicans WO-1	294748:0005f6	C4YI42	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	306901	Chaetomium globosum CBS 148.51	306901:001abe	Q2HD92	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	306902	Clavispora lusitaniae ATCC 42720	306902:00088c	C4YAT0	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	307796	Saccharomyces cerevisiae YJM789	307796:000dca	A6ZYS5	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	321614	Parastagonospora nodorum SN15	321614:002f2d	Q0TZ51	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	331117	Neosartorya fischeri NRRL 181	331117:00281e	A1DB56	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	332952	Aspergillus flavus NRRL3357	332952:002e8b	B8NYI8	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	336722	Zymoseptoria tritici IPO323	336722:002511	F9XH11	NA
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	336722	Zymoseptoria tritici IPO323	336722:0018f8	F9WWT5	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	339724	Histoplasma capsulatum NAm1	339724:0018aa	A6QZC0	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	344612	Aspergillus clavatus NRRL 1	344612:001951	A1C3Y6	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	367110	Neurospora crassa OR74A	367110:000684	Q7S2K6	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	367775	Cryptococcus gattii WM276	367775:00078e	E6R9C8	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	380704	Aspergillus niger ATCC 1015	380704:00217d	G3Y6U6	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	383855	Pseudocercospora fijiensis CIRAD86	383855:001fe1	N1Q5S0	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	402676	Schizosaccharomyces japonicus yFS275	402676:000aff	B6K5Z7	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	413071	Trichoderma virens Gv29-8	413071:000d36	G9NA42	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	418459	Puccinia graminis f. sp. tritici CRL 75-36-700-3	418459:0020b7	E3JPZ8	Transmembrane:Helical
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	425011	Aspergillus niger CBS 513.88	425011:001a66	A2R8W1	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	425265	Malassezia globosa CBS 7966	425265:000dc6	A8PT11	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	426418	Pyrenophora tritici-repentis Pt-1C-BFP	426418:00250b	B2WDN7	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	426428	Fusarium oxysporum f. sp. lycopersici 4287	426428:004095	J9MCM3	NA
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	431241	Trichoderma reesei QM6a	431241:0013f9	G0RDJ8	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	436907	Vanderwaltozyma polyspora DSM 70294	436907:0013c4	A7TSB9	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	441959	Talaromyces stipitatus ATCC 10500	441959:002c67	B8MDZ4	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	441960	Talaromyces marneffei ATCC 18224	441960:002103	B6QM73	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	443226	Coccidioides posadasii str. Silveira	443226:001813	E9CTL4	Transmembrane:Helical
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	447093	Histoplasma capsulatum G186AR	447093:000b11	C0NFY7	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	452589	Trichoderma atroviride IMI 206040	452589:0027b0	G9P429	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	482561	Paracoccidioides brasiliensis Pb03	482561:0019d1	C0RXC5	Transmembrane:Helical
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	483514	Schizosaccharomyces octosporus yFS286	483514:0008f4	S9Q138	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	486041	Laccaria bicolor S238N-H82	486041:0020f8	B0CNG1	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	498257	Verticillium dahliae VdLs.17	498257:0010e7	G2WYY9	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	500485	Penicillium rubens Wisconsin 54-1255	500485:001c0a	B6HNL7	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	502779	Paracoccidioides lutzii Pb01	502779:000d20	C1H292	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	502780	Paracoccidioides brasiliensis Pb18	502780:000730	C1G5L3	Transmembrane:Helical
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	510951	Neurospora tetrasperma FGSC 2508	510951:0019c6	F8N274	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	510952	Neurospora tetrasperma FGSC 2509	510952:002407	G4U5P7	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	515849	Podospora anserina S mat+	515849:0012ff	B2AAE6	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	526221	Verticillium alfalfae VaMs.102	526221:001e78	C9SME8	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	535722	Microsporum gypseum CBS 118893	535722:0007ff	E4UYB3	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	544711	Histoplasma capsulatum H88	544711:002329	F0UEA3	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	544712	Histoplasma capsulatum H143	544712:001992	C6HL63	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	546991	Blumeria graminis f. sp. hordei DH14	546991:0006f1	N1JEW1	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	554155	Arthroderma otae CBS 113480	554155:000f9d	C5FX18	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	554373	Moniliophthora perniciosa FA553	554373:002048	E2LWM2	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	559292	Saccharomyces cerevisiae S288c	559292:000172	TIM11	Translocase of the inner membrane protein 11
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	559295	Lachancea thermotolerans CBS 6340	559295:000a44	C5DHF7	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	559297	Blastomyces dermatitidis ER-3	559297:001d6c	C5GUY3	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	559298	Blastomyces gilchristii SLH14081	559298:001b6e	C5JNT6	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	559304	Millerozyma farinosa CBS 7064	559304:002069	G8YP18	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	559304	Millerozyma farinosa CBS 7064	559304:00138b	G8YLP0	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	559305	Trichophyton rubrum CBS 118892	559305:0006de	F2SIZ1	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	559307	Zygosaccharomyces rouxii CBS 732	559307:0008df	C5DVZ5	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	559882	Trichophyton equinum CBS 127.97	559882:002196	F2PGT9	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	566037	Saccharomycetaceae sp. Ashbya aceri	566037:000c5c	R9XBC9	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	573729	Myceliophthora thermophila ATCC 42464	573729:000a84	G2Q0T9	Transmembrane:Helical
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	573826	Candida dubliniensis CD36	573826:0010c6	B9WFA7	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	574961	Saccharomyces cerevisiae JAY291	574961:000c24	C7GWM1	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	578454	Candida parapsilosis CDC317	578454:000ce5	G8BIL0	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	578455	Thielavia terrestris NRRL 8126	578455:002250	G2REE3	Transmembrane:Helical
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	578457	Serpula lacrymans var. lacrymans S7.9	578457:0019fe	F8NF25	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	578458	Schizophyllum commune H4-8	578458:002106	D8Q7Z0	NA
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	578458	Schizophyllum commune H4-8	578458:00152c	D8PM43	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	590646	Candida tenuis ATCC 10573	590646:000caf	G3BFN1	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	597362	Agaricus bisporus var. burnettii JB137-S8	597362:001753	K5Y7K0	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	619300	Spathaspora passalidarum NRRL Y-27907	619300:0011ed	G3ASB4	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	630390	Puccinia triticina 1-1 BBBD Race 1	630390:002cea	J3PTZ6	NA
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	643680	Saccharomyces cerevisiae EC1118	643680:00089b	C8Z5N5	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	644223	Komagataella pastoris GS115	644223:00113d	C4R987	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	644352	Gaeumannomyces graminis var. tritici R3-111a-1	644352:001680	J3NKW0	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	644358	Magnaporthiopsis poae ATCC 64411	644358:002a37	M4G1P9	NA
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	645133	Colletotrichum graminicola M1.001	645133:002007	E3QD88	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	647933	Trichophyton tonsurans CBS 112818	647933:000ee7	F2RXJ8	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	650164	Phanerochaete carnosa HHB-10118-sp	650164:001ba9	K5WPP6	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	653446	Blastomyces dermatitidis ATCC 18188	653446:000de9	F2TN08	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	653667	Schizosaccharomyces cryophilus OY26	653667:001114	S9X1T2	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	655819	Beauveria bassiana ARSEF 2860	655819:00229a	J4KR82	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	655827	Metarhizium acridum CQMa 102	655827:001537	E9DZX8	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	655844	Metarhizium robertsii ARSEF 23	655844:0016d2	E9EW72	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	655863	Grosmannia clavigera kw1407	655863:000775	F0XSC6	Transmembrane:Helical
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	656061	Tuber melanosporum Mel28	656061:001c18	D5G5U4	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	658429	Pseudogymnoascus destructans 20631-21	658429:000e4a	L8G138	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	660025	Fusarium oxysporum Fo5176	660025:0040a5	F9F415	Transmembrane:Helical
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	660122	Nectria haematococca mpVI 77-13-4	660122:0024f1	C7YHG3	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	663202	Trichophyton verrucosum HKI 0517	663202:001c05	D4D0I3	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	663331	Arthroderma benhamiae CBS 112371	663331:0009be	D4AQH7	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	665024	Bipolaris maydis ATCC 48331	665024:001c52	N4WGI6	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	665079	Sclerotinia sclerotiorum 1980 UF-70	665079:0033f6	A7E975	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	665912	Bipolaris sorokiniana ND90Pr	665912:002627	M2T1H2	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	671144	Wallemia mellicola CBS 633.66	671144:0006f3	I4YDP8	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	671987	Setosphaeria turcica Et28A	671987:001297	R0IVY8	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	675120	Dothistroma septosporum NZE10	675120:0026eb	N1Q3V7	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	683840	Microbotryum violaceum p1A1 Lamole	683840:001b50	U5HCE9	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	692275	Sphaerulina musiva SO2202	692275:002141	N1QMS0	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	701091	Bipolaris maydis C5	701091:002639	M2UAX0	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	717646	Baudoinia panamericana UAMH 10762	717646:0024b3	M2MPN0	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	721032	Saccharomyces cerevisiae Kyokai no. 7	721032:00069e	G2WB62	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	743788	Fomitopsis pinicola FP-58527 SS1	743788:001fb8	S8FZ15	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	747676	Melampsora larici-populina 98AG31	747676:003c3a	F4S1Y4	Transmembrane:Helical
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	756982	Arthrobotrys oligospora ATCC 24927	756982:001748	G1XBB5	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	759272	Chaetomium thermophilum var. thermophilum DSM 1495	759272:000959	G0SCF0	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	759273	Colletotrichum higginsianum IMI 349063	759273:0032c9	H1VV70	ATPase, F0 complex, subunit E, mitochondrial
EOG09265NXP	ATPase, F0 complex, subunit E, mitochondrial	451864	764103	Mixia osmundae IAM 14324	764103:000887	G7E207	ATPase, F0 complex, subunit E, mitochondrial
