pub_og_id	og_name	level_taxid	organism_taxid	organism_name	int_prot_id	pub_gene_id	description
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	561896	Postia placenta Mad-698-R	561896:000fd0	B8P738	Transmembrane:Helical
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	566037	Saccharomycetaceae sp. Ashbya aceri	566037:001082	R9XGU3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	573729	Myceliophthora thermophila ATCC 42464	573729:0004ac	G2Q7I6	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	573729	Myceliophthora thermophila ATCC 42464	573729:0000eb	G2Q9S1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	573826	Candida dubliniensis CD36	573826:0010ba	B9WJK9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	574961	Saccharomyces cerevisiae JAY291	574961:001176	GUS1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	578454	Candida parapsilosis CDC317	578454:001500	G8B923	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	578455	Thielavia terrestris NRRL 8126	578455:002549	G2R9Y8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	578455	Thielavia terrestris NRRL 8126	578455:00182e	G2QVJ4	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	578455	Thielavia terrestris NRRL 8126	578455:000fa2	G2QRQ2	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	578457	Serpula lacrymans var. lacrymans S7.9	578457:000a3c	F8P6P2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	578458	Schizophyllum commune H4-8	578458:001c87	D8QEY6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	578460	Nosema ceranae BRL01	578460:0004e8	C4V947	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	578460	Nosema ceranae BRL01	578460:000009	C4VBI7	Glutamyl-tRNA synthetase
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	578461	Nosema bombycis CQ1	578461:00102d	SYEC	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	578461	Nosema bombycis CQ1	578461:000f7c	R0MK50	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	578461	Nosema bombycis CQ1	578461:000d72	R0KR88	Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	578461	Nosema bombycis CQ1	578461:000caa	R0KV43	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	578461	Nosema bombycis CQ1	578461:0003a6	SYEC	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	590646	Candida tenuis ATCC 10573	590646:0016f1	G3B199	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	597362	Agaricus bisporus var. burnettii JB137-S8	597362:000931	K5XGP6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	619300	Spathaspora passalidarum NRRL Y-27907	619300:000ee1	G3AV24	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	630390	Puccinia triticina 1-1 BBBD Race 1	630390:002c4f	J3Q845	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	643680	Saccharomyces cerevisiae EC1118	643680:0007fc	C8Z813	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	644223	Komagataella pastoris GS115	644223:00129a	C4QYY3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	644352	Gaeumannomyces graminis var. tritici R3-111a-1	644352:001dd4	J3P382	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	644352	Gaeumannomyces graminis var. tritici R3-111a-1	644352:001c9b	GGTG_09864	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	644358	Magnaporthiopsis poae ATCC 64411	644358:002a55	M4G594	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	644358	Magnaporthiopsis poae ATCC 64411	644358:000f95	M4FS94	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	645133	Colletotrichum graminicola M1.001	645133:001cbb	E3QAL5	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	645133	Colletotrichum graminicola M1.001	645133:000d69	E3QVN0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	647933	Trichophyton tonsurans CBS 112818	647933:002090	F2S960	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	647933	Trichophyton tonsurans CBS 112818	647933:001c9c	F2RUF0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	647933	Trichophyton tonsurans CBS 112818	647933:000c42	F2RNV0	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	650164	Phanerochaete carnosa HHB-10118-sp	650164:001179	K5VUB3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	653446	Blastomyces dermatitidis ATCC 18188	653446:001e46	F2T9I6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	653446	Blastomyces dermatitidis ATCC 18188	653446:000953	F2TFT5	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	653667	Schizosaccharomyces cryophilus OY26	653667:000311	S9X8H4	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	655819	Beauveria bassiana ARSEF 2860	655819:002511	J5JNM6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	655819	Beauveria bassiana ARSEF 2860	655819:002292	J4UJ64	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	655819	Beauveria bassiana ARSEF 2860	655819:001eeb	J5JM52	Cohesin loading factor
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	655819	Beauveria bassiana ARSEF 2860	655819:000fe3	J4KNV8	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	655827	Metarhizium acridum CQMa 102	655827:001de0	E9EE19	Glutamyl/glutaminyl-tRNA synthetase, class Ib, alpha-bundle domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	655827	Metarhizium acridum CQMa 102	655827:0015dc	E9E7S2	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	655827	Metarhizium acridum CQMa 102	655827:000ea2	E9E854	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	655844	Metarhizium robertsii ARSEF 23	655844:001df8	E9FDH1	Glutamyl/glutaminyl-tRNA synthetase
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	655844	Metarhizium robertsii ARSEF 23	655844:0010e1	E9F6H5	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	655844	Metarhizium robertsii ARSEF 23	655844:0009cd	E9F1Y6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	655863	Grosmannia clavigera kw1407	655863:001b0b	F0XRF9	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	655863	Grosmannia clavigera kw1407	655863:001916	F0XNW3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	656061	Tuber melanosporum Mel28	656061:000ed2	D5G9L8	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	656061	Tuber melanosporum Mel28	656061:0009c2	D5GLL8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	658429	Pseudogymnoascus destructans 20631-21	658429:001b22	L8G7M6	Transglutaminase-like
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	658429	Pseudogymnoascus destructans 20631-21	658429:000b91	L8G8C0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	660025	Fusarium oxysporum Fo5176	660025:003a6b	F9FUR8	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	660025	Fusarium oxysporum Fo5176	660025:003564	F9FRU8	Cohesin loading factor
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	660025	Fusarium oxysporum Fo5176	660025:0023d5	F9G4G5	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	660122	Nectria haematococca mpVI 77-13-4	660122:003c96	C7YU22	Cohesin loading factor
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	660122	Nectria haematococca mpVI 77-13-4	660122:002509	C7Z065	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	663202	Trichophyton verrucosum HKI 0517	663202:0012a7	D4DEW7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	663202	Trichophyton verrucosum HKI 0517	663202:00120b	D4DEY2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	663202	Trichophyton verrucosum HKI 0517	663202:00096b	D4DFN5	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	663331	Arthroderma benhamiae CBS 112371	663331:001ce1	D4B1S8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	663331	Arthroderma benhamiae CBS 112371	663331:00107f	D4AR23	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	663331	Arthroderma benhamiae CBS 112371	663331:000fbe	D4AMT4	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	665024	Bipolaris maydis ATCC 48331	665024:002dac	N4X583	Aminoacyl-tRNA synthetase, class I, conserved site
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	665079	Sclerotinia sclerotiorum 1980 UF-70	665079:002824	A7E7J0	Transglutaminase-like
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	665079	Sclerotinia sclerotiorum 1980 UF-70	665079:0011b6	A7EEQ9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	665912	Bipolaris sorokiniana ND90Pr	665912:002a03	M2TDS3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	665912	Bipolaris sorokiniana ND90Pr	665912:0022b8	M2SYI7	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	671144	Wallemia mellicola CBS 633.66	671144:000d91	I4Y780	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	671987	Setosphaeria turcica Et28A	671987:001883	R0K743	Aminoacyl-tRNA synthetase, class I, conserved site
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	675120	Dothistroma septosporum NZE10	675120:00263d	M2XKJ1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	675120	Dothistroma septosporum NZE10	675120:000f56	M2YNC4	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	683840	Microbotryum violaceum p1A1 Lamole	683840:0005e9	MVLG_05348	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	684364	Batrachochytrium dendrobatidis JAM81	684364:000fef	F4P3C0	Similarity:Contains 1 SH3 domain.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	684364	Batrachochytrium dendrobatidis JAM81	684364:0005f1	F4NUB4	Aminoacyl-tRNA synthetase, class I, conserved site
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	692275	Sphaerulina musiva SO2202	692275:001bfb	N1QKA0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	692275	Sphaerulina musiva SO2202	692275:001215	N1QIB2	Transglutaminase-like
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	701091	Bipolaris maydis C5	701091:00199f	M2T4H4	Aminoacyl-tRNA synthetase, class I, conserved site
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	717646	Baudoinia panamericana UAMH 10762	717646:001e76	M2N549	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	717646	Baudoinia panamericana UAMH 10762	717646:0011a2	M2MRP1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	717982	Auricularia delicata TFB-10046 SS5	717982:0005c6	J0WNG8	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	717982	Auricularia delicata TFB-10046 SS5	717982:00054b	J0WQ38	F-box domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	717982	Auricularia delicata TFB-10046 SS5	717982:0001a3	J0CTW9	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	721032	Saccharomyces cerevisiae Kyokai no. 7	721032:000bd8	K7_GUS1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	743788	Fomitopsis pinicola FP-58527 SS1	743788:003548	S8F5W7	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	743788	Fomitopsis pinicola FP-58527 SS1	743788:00327d	S8DXJ5	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	743788	Fomitopsis pinicola FP-58527 SS1	743788:002c8a	S8DTF2	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	743788	Fomitopsis pinicola FP-58527 SS1	743788:000c8a	S8EDP5	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	743788	Fomitopsis pinicola FP-58527 SS1	743788:0007f0	S8DS14	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	747089	Rhizophagus irregularis DAOM 181602	747089:0025c3	U9TZ39	Aminoacyl-tRNA synthetase, class I, conserved site
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	747676	Melampsora larici-populina 98AG31	747676:0033bc	F4R4W1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	756982	Arthrobotrys oligospora ATCC 24927	756982:0025d7	G1X2C7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	756982	Arthrobotrys oligospora ATCC 24927	756982:00095e	G1X2I5	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	759272	Chaetomium thermophilum var. thermophilum DSM 1495	759272:0019d2	G0S5P0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	759272	Chaetomium thermophilum var. thermophilum DSM 1495	759272:0010ed	G0SFF9	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	759273	Colletotrichum higginsianum IMI 349063	759273:003de4	H1VLG1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	759273	Colletotrichum higginsianum IMI 349063	759273:00308c	H1V205	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	764097	Saccharomyces cerevisiae AWRI796	764097:000bbb	E7KC84	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	764098	Saccharomyces cerevisiae Lalvin QA23	764098:000911	E7KN53	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	764100	Saccharomyces cerevisiae VL3	764100:0009a1	E7QEE6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	764101	Saccharomyces cerevisiae FostersO	764101:00074a	E7NHD4	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	771870	Sordaria macrospora k-hell	771870:002689	F7W2R6	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	771870	Sordaria macrospora k-hell	771870:001c14	F7VYS4	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	858893	Exophiala dermatitidis NIH/UT8656	858893:001d57	H6BSH6	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	858893	Exophiala dermatitidis NIH/UT8656	858893:0019d2	H6BUY9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	861557	Pyrenophora teres f. teres 0-1	861557:002d8f	E3RMG6	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	861557	Pyrenophora teres f. teres 0-1	861557:000ecd	E3RMG7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	871575	Ogataea parapolymorpha DL-1	871575:00083b	E7R1K4	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	876142	Encephalitozoon intestinalis ATCC 50506	876142:0006f5	E0S5X9	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	881290	Nematocida parisii ERTm1	881290:0003f3	I3ER96	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	889517	Saccharomyces cerevisiae CEN.PK113-7D	889517:00088c	N1P367	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	907965	Encephalitozoon hellem ATCC 50504	907965:000468	I6UML2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	914234	Gelatoporia subvermispora B	914234:001e31	M2QM47	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	935791	Nematocida parisii ERTm3	935791:000737	I3EJK1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	936046	Agaricus bisporus var. bisporus H97	936046:00081c	K9I624	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	936435	Serpula lacrymans var. lacrymans S7.3	936435:0018b0	F8Q7P2	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	944018	Nematocida sp. 1 ERTm2	944018:00050f	H8Z9Y9	Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	944018	Nematocida sp. 1 ERTm2	944018:000367	H8Z9Z0	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	948595	Vavraia culicis subsp. floridensis	948595:00063e	L2GWX5	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	981350	Komagataella pastoris CBS 7435	981350:000bd3	F2QQ44	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	983506	Rhizoctonia solani AG-1 IA	983506:00146f	L8X6M4	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	983644	Cordyceps militaris CM01	983644:00246b	G3JPB1	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	983644	Cordyceps militaris CM01	983644:001c60	G3JGG7	Cohesin loading factor
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	983644	Cordyceps militaris CM01	983644:0014e1	G3JBP4	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	985895	Leptosphaeria maculans JN3	985895:001e2f	E5AEI3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	985895	Leptosphaeria maculans JN3	985895:000e48	E5AEI1	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	993615	Vittaforma corneae ATCC 50505	993615:0007fc	L2GQ25	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	999809	Sporisorium reilianum SRZ2	999809:0018a9	E6ZR79	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	999809	Sporisorium reilianum SRZ2	999809:0007dd	E6ZW85	
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	999810	Botrytis cinerea T4	999810:003ac4	G2YDR3	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	999810	Botrytis cinerea T4	999810:002127	G2Y7J5	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1003232	Edhazardia aedis USNM 41457	1003232:000a38	J8ZUQ6	Glutamyl/glutaminyl-tRNA synthetase
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1028729	Fusarium pseudograminearum CS3096	1028729:002fe6	K3VHF7	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1028729	Fusarium pseudograminearum CS3096	1028729:002f9b	K3UT22	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1028729	Fusarium pseudograminearum CS3096	1028729:000f13	K3W1C3	Cohesin loading factor
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1033177	Aspergillus kawachii IFO 4308	1033177:001a2f	G7XN59	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1033177	Aspergillus kawachii IFO 4308	1033177:0019e3	G7XN43	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1064592	Naumovozyma castellii CBS 4309	1064592:0009ce	NCAS0E00250	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1069680	Pneumocystis murina B123	1069680:000986	M7NSJ5	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1071378	Naumovozyma dairenensis CBS 421	1071378:00098c	NDAI0I03250	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1071380	Tetrapisispora blattae CBS 6284	1071380:0005ef	TBLA0E00190	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1071381	Tetrapisispora phaffii CBS 4417	1071381:001146	TPHA0A06020	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1071382	Kazachstania africana CBS 2517	1071382:00104f	KAFR0J02890	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1071383	Kazachstania naganishii CBS 8797	1071383:000968	KNAG0I00220	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1072389	Marssonina brunnea f. sp. multigermtubi MB_m1	1072389:001fa7	K1Y4W8	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1072389	Marssonina brunnea f. sp. multigermtubi MB_m1	1072389:000beb	K1WRB1	SH3 domain
EOG092C0OTH	Glutamyl/glutaminyl-tRNA synthetase	4751	1076872	Torulaspora delbrueckii CBS 1146	1076872:0012d1	TDEL0D06370	Similarity:Belongs to the class-I aminoacyl-tRNA synthetase family.
